    5.4396E-01   -1.6814E-01   -2.5487E-03    1.6811E-01   -1.2976E-02   -3.0790E+00
    5.4396E-01   -1.6810E-01   -2.5509E-03    1.6808E-01   -1.2970E-02   -3.0790E+00
    5.4397E-01   -1.6806E-01   -2.5422E-03    1.6802E-01   -1.2972E-02   -3.0790E+00
    5.4396E-01   -1.6802E-01   -2.5465E-03    1.6800E-01   -1.2970E-02   -3.0790E+00
    5.4397E-01   -1.6800E-01   -2.5378E-03    1.6797E-01   -1.2967E-02   -3.0790E+00
    5.4283E-01   -1.6796E-01   -2.5356E-03    1.6795E-01   -1.2974E-02   -3.0790E+00
    5.4285E-01   -1.6795E-01   -2.5335E-03    1.6792E-01   -1.2967E-02   -3.0790E+00
    5.4283E-01   -1.6792E-01   -2.5378E-03    1.6791E-01   -1.2961E-02   -3.0790E+00
    5.4284E-01   -1.6792E-01   -2.5313E-03    1.6789E-01   -1.2957E-02   -3.0790E+00
    5.4283E-01   -1.6790E-01   -2.5269E-03    1.6789E-01   -1.2970E-02   -3.0790E+00
    5.4283E-01   -1.6789E-01   -2.5335E-03    1.6788E-01   -1.2967E-02   -3.0790E+00
    5.4284E-01   -1.6789E-01   -2.5291E-03    1.6787E-01   -1.2959E-02   -3.0790E+00
    5.4284E-01   -1.6788E-01   -2.5291E-03    1.6787E-01   -1.2963E-02   -3.0790E+00
    5.4283E-01   -1.6787E-01   -2.5291E-03    1.6786E-01   -1.2959E-02   -3.0790E+00
    5.4285E-01   -1.6787E-01   -2.5226E-03    1.6786E-01   -1.2961E-02   -3.0790E+00
    5.4283E-01   -1.6788E-01   -2.5269E-03    1.6786E-01   -1.2959E-02   -3.0790E+00
    5.4285E-01   -1.6789E-01   -2.5269E-03    1.6787E-01   -1.2961E-02   -3.0790E+00
    5.4283E-01   -1.6789E-01   -2.5291E-03    1.6788E-01   -1.2961E-02   -3.0790E+00
    5.4284E-01   -1.6789E-01   -2.5313E-03    1.6788E-01   -1.2963E-02   -3.0790E+00
    5.4283E-01   -1.6791E-01   -2.5291E-03    1.6789E-01   -1.2957E-02   -3.0790E+00
    5.4283E-01   -1.6790E-01   -2.5313E-03    1.6790E-01   -1.2965E-02   -3.0790E+00
    5.4285E-01   -1.6792E-01   -2.5335E-03    1.6791E-01   -1.2961E-02   -3.0790E+00
    5.4283E-01   -1.6793E-01   -2.5400E-03    1.6793E-01   -1.2965E-02   -3.0790E+00
    5.4284E-01   -1.6795E-01   -2.5378E-03    1.6795E-01   -1.2967E-02   -3.0790E+00
    5.4283E-01   -1.6797E-01   -2.5335E-03    1.6796E-01   -1.2965E-02   -3.0790E+00
    5.4283E-01   -1.6797E-01   -2.5335E-03    1.6797E-01   -1.2959E-02   -3.0790E+00
    5.4284E-01   -1.6799E-01   -2.5335E-03    1.6798E-01   -1.2967E-02   -3.0790E+00
    5.4284E-01   -1.6801E-01   -2.5422E-03    1.6801E-01   -1.2970E-02   -3.0790E+00
    5.4321E-01   -1.6803E-01   -2.5443E-03    1.6803E-01   -1.2970E-02   -3.0790E+00
    5.4283E-01   -1.6805E-01   -2.5443E-03    1.6805E-01   -1.2972E-02   -3.0790E+00
    5.4396E-01   -1.6806E-01   -2.5509E-03    1.6806E-01   -1.2974E-02   -3.0790E+00
    5.4395E-01   -1.6808E-01   -2.5596E-03    1.6808E-01   -1.2978E-02   -3.0790E+00
    5.4396E-01   -1.6811E-01   -2.5509E-03    1.6811E-01   -1.2978E-02   -3.0790E+00
    5.4395E-01   -1.6813E-01   -2.5530E-03    1.6812E-01   -1.2974E-02   -3.0790E+00
    5.4396E-01   -1.6815E-01   -2.5487E-03    1.6814E-01   -1.2976E-02   -3.0790E+00
    5.4395E-01   -1.6817E-01   -2.5552E-03    1.6817E-01   -1.2983E-02   -3.0790E+00
    5.4516E-01   -1.6819E-01   -2.5530E-03    1.6820E-01   -1.2978E-02   -3.0790E+00
    5.4514E-01   -1.6822E-01   -2.5617E-03    1.6822E-01   -1.2978E-02   -3.0790E+00
    5.4515E-01   -1.6825E-01   -2.5704E-03    1.6824E-01   -1.2981E-02   -3.0790E+00
    5.4513E-01   -1.6826E-01   -2.5704E-03    1.6826E-01   -1.2978E-02   -3.0790E+00
    5.4515E-01   -1.6828E-01   -2.5639E-03    1.6828E-01   -1.2981E-02   -3.0790E+00
    5.4513E-01   -1.6831E-01   -2.5661E-03    1.6831E-01   -1.2981E-02   -3.0790E+00
    5.4622E-01   -1.6832E-01   -2.5683E-03    1.6833E-01   -1.2983E-02   -3.0790E+00
    5.4871E-01   -1.6872E-01   -2.6183E-03    1.6915E-01   -1.3042E-02   -3.0790E+00
    5.6099E-01   -1.7021E-01   -2.7554E-03    1.7080E-01   -1.3135E-02   -3.0790E+00
    5.7323E-01   -1.7197E-01   -2.9120E-03    1.7263E-01   -1.3237E-02   -3.0790E+00
    5.8654E-01   -1.7386E-01   -3.0687E-03    1.7456E-01   -1.3344E-02   -3.0790E+00
    6.0009E-01   -1.7587E-01   -3.2340E-03    1.7664E-01   -1.3472E-02   -3.0790E+00
    6.1225E-01   -1.7810E-01   -3.4102E-03    1.7893E-01   -1.3609E-02   -3.0790E+00
    6.2785E-01   -1.8046E-01   -3.5843E-03    1.8131E-01   -1.3746E-02   -3.0790E+00
    6.4017E-01   -1.8285E-01   -3.7670E-03    1.8377E-01   -1.3890E-02   -3.0790E+00
    6.5439E-01   -1.8538E-01   -3.9519E-03    1.8632E-01   -1.4047E-02   -3.0790E+00
    6.6704E-01   -1.8800E-01   -4.1390E-03    1.8896E-01   -1.4199E-02   -3.0790E+00
    6.8175E-01   -1.9067E-01   -4.3327E-03    1.9164E-01   -1.4369E-02   -3.0790E+00
    6.9518E-01   -1.9335E-01   -4.5198E-03    1.9438E-01   -1.4530E-02   -3.0790E+00
