    1.5413E+00   -7.5120E-02   -7.1147E-02    6.9720E-02    5.8437E-02   -3.0790E+00
    1.5548E+00   -7.0194E-02   -6.8832E-02    6.5068E-02    5.6664E-02   -3.0790E+00
    1.5780E+00   -6.5210E-02   -6.6095E-02    6.0759E-02    5.4665E-02   -3.0790E+00
    1.5804E+00   -6.0743E-02   -6.3241E-02    5.6723E-02    5.2502E-02   -3.0790E+00
    1.5976E+00   -5.6758E-02   -6.0382E-02    5.3185E-02    5.0288E-02   -3.0790E+00
    1.6137E+00   -5.3185E-02   -5.7623E-02    4.9994E-02    4.8079E-02   -3.0790E+00
    1.6242E+00   -4.9907E-02   -5.4837E-02    4.6913E-02    4.5760E-02   -3.0790E+00
    1.6378E+00   -4.6384E-02   -5.1669E-02    4.3769E-02    4.3276E-02   -3.0790E+00
    1.6561E+00   -4.3458E-02   -4.8769E-02    4.0928E-02    4.0863E-02   -3.0790E+00
    1.6683E+00   -4.0508E-02   -4.5886E-02    3.8289E-02    3.8476E-02   -3.0790E+00
    1.6833E+00   -3.7876E-02   -4.3158E-02    3.5876E-02    3.6268E-02   -3.0790E+00
    1.7038E+00   -3.5528E-02   -4.0593E-02    3.3642E-02    3.4125E-02   -3.0790E+00
    1.7086E+00   -3.3335E-02   -3.8161E-02    3.1588E-02    3.2121E-02   -3.0790E+00
    1.7268E+00   -3.1249E-02   -3.5852E-02    2.9693E-02    3.0207E-02   -3.0790E+00
    1.7378E+00   -2.9419E-02   -3.3686E-02    2.7935E-02    2.8412E-02   -3.0790E+00
    1.7562E+00   -2.7720E-02   -3.1710E-02    2.6349E-02    2.6787E-02   -3.0790E+00
    1.7636E+00   -2.6195E-02   -2.9885E-02    2.4901E-02    2.5270E-02   -3.0790E+00
    1.7778E+00   -2.4759E-02   -2.8158E-02    2.3543E-02    2.3826E-02   -3.0790E+00
    1.7928E+00   -2.3447E-02   -2.6569E-02    2.2303E-02    2.2505E-02   -3.0790E+00
    1.7987E+00   -2.2231E-02   -2.5057E-02    2.1126E-02    2.1222E-02   -3.0790E+00
    1.8208E+00   -2.1065E-02   -2.3630E-02    2.0027E-02    2.0027E-02   -3.0790E+00
    1.8269E+00   -2.0008E-02   -2.2318E-02    1.9007E-02    1.8918E-02   -3.0790E+00
    1.8489E+00   -1.9009E-02   -2.1074E-02    1.8056E-02    1.7878E-02   -3.0790E+00
    1.8536E+00   -1.8093E-02   -1.9925E-02    1.7173E-02    1.6916E-02   -3.0790E+00
    1.8791E+00   -1.7249E-02   -1.8859E-02    1.6342E-02    1.6011E-02   -3.0790E+00
    1.8810E+00   -1.6453E-02   -1.7856E-02    1.5587E-02    1.5169E-02   -3.0790E+00
    1.9072E+00   -1.5713E-02   -1.6918E-02    1.4852E-02    1.4366E-02   -3.0790E+00
    1.9208E+00   -1.4997E-02   -1.6035E-02    1.4175E-02    1.3627E-02   -3.0790E+00
    1.9304E+00   -1.4375E-02   -1.5252E-02    1.3572E-02    1.2957E-02   -3.0790E+00
    1.9440E+00   -1.3779E-02   -1.4491E-02    1.2992E-02    1.2330E-02   -3.0790E+00
    1.9529E+00   -1.3194E-02   -1.3757E-02    1.2424E-02    1.1691E-02   -3.0790E+00
    1.9769E+00   -1.2667E-02   -1.3081E-02    1.1901E-02    1.1116E-02   -3.0790E+00
    1.9889E+00   -1.2165E-02   -1.2450E-02    1.1410E-02    1.0583E-02   -3.0790E+00
    1.9914E+00   -1.1684E-02   -1.1849E-02    1.0944E-02    1.0072E-02   -3.0790E+00
    2.0159E+00   -1.1238E-02   -1.1297E-02    1.0500E-02    9.5954E-03   -3.0790E+00
    2.0267E+00   -1.0805E-02   -1.0757E-02    1.0091E-02    9.1472E-03   -3.0790E+00
    2.0303E+00   -1.0429E-02   -1.0292E-02    9.7172E-03    8.7404E-03   -3.0790E+00
    2.0549E+00   -1.0059E-02   -9.8260E-03    9.3474E-03    8.3466E-03   -3.0790E+00
    2.0598E+00   -9.7172E-03   -9.4192E-03    9.0406E-03    8.0094E-03   -3.0790E+00
    2.0855E+00   -9.4301E-03   -9.0537E-03    8.7426E-03    7.6983E-03   -3.0790E+00
    2.0965E+00   -9.1603E-03   -8.7208E-03    8.4772E-03    7.4285E-03   -3.0790E+00
    2.1071E+00   -8.9210E-03   -8.4206E-03    8.2270E-03    7.1718E-03   -3.0790E+00
    2.1317E+00   -8.6773E-03   -8.1051E-03    7.9702E-03    6.8912E-03   -3.0790E+00
    2.1342E+00   -8.4423E-03   -7.8288E-03    7.7353E-03    6.6475E-03   -3.0790E+00
    2.1450E+00   -8.2009E-03   -7.5329E-03    7.5025E-03    6.3973E-03   -3.0790E+00
    2.1657E+00   -7.9833E-03   -7.2719E-03    7.2762E-03    6.1602E-03   -3.0790E+00
    2.1707E+00   -7.7744E-03   -7.0021E-03    7.0565E-03    5.9295E-03   -3.0790E+00
    2.1939E+00   -7.5482E-03   -6.7215E-03    6.8237E-03    5.6946E-03   -3.0790E+00
    2.2037E+00   -7.3350E-03   -6.4669E-03    6.6105E-03    5.4705E-03   -3.0790E+00
    2.2086E+00   -7.1392E-03   -6.2385E-03    6.4147E-03    5.2790E-03   -3.0790E+00
    2.2259E+00   -6.9477E-03   -6.0013E-03    6.2254E-03    5.0658E-03   -3.0790E+00
    2.2576E+00   -6.7541E-03   -5.7707E-03    6.0318E-03    4.8787E-03   -3.0790E+00
    2.2636E+00   -6.5779E-03   -5.5640E-03    5.8599E-03    4.6960E-03   -3.0790E+00
    2.2757E+00   -6.4147E-03   -5.3595E-03    5.6881E-03    4.5285E-03   -3.0790E+00
    2.2855E+00   -6.2494E-03   -5.1703E-03    5.5336E-03    4.3653E-03   -3.0790E+00
    2.2892E+00   -6.1014E-03   -4.9962E-03    5.3813E-03    4.2087E-03   -3.0790E+00
    2.3003E+00   -5.9557E-03   -4.8352E-03    5.2399E-03    4.0716E-03   -3.0790E+00
    2.3186E+00   -5.8273E-03   -4.6721E-03    5.1028E-03    3.9345E-03   -3.0790E+00
    2.3359E+00   -5.6946E-03   -4.5176E-03    4.9832E-03    3.7975E-03   -3.0790E+00
    2.3538E+00   -5.5749E-03   -4.3762E-03    4.8461E-03    3.6735E-03   -3.0790E+00
    2.3731E+00   -5.4422E-03   -4.2326E-03    4.7177E-03    3.5451E-03   -3.0790E+00
    2.3893E+00   -5.3182E-03   -4.0912E-03    4.5981E-03    3.4233E-03   -3.0790E+00
    2.3988E+00   -5.1986E-03   -3.9498E-03    4.4871E-03    3.3145E-03   -3.0790E+00
    2.4077E+00   -5.0898E-03   -3.8258E-03    4.3697E-03    3.2057E-03   -3.0790E+00
    2.4138E+00   -4.9766E-03   -3.7018E-03    4.2631E-03    3.0991E-03   -3.0790E+00
    2.4256E+00   -4.8809E-03   -3.5864E-03    4.1608E-03    3.0012E-03   -3.0790E+00
    2.4428E+00   -4.7852E-03   -3.4798E-03    4.0607E-03    2.9098E-03   -3.0790E+00
    2.4598E+00   -4.6895E-03   -3.3776E-03    3.9693E-03    2.8206E-03   -3.0790E+00
    2.4801E+00   -4.6003E-03   -3.2732E-03    3.8758E-03    2.7293E-03   -3.0790E+00
